h,w,fileName
3648,2736,/home/echo/bolete/data/boletus-subvelutipes/subvelutipes-epitype-SPP-and-Dave-Wasilewsky.jpg
500,480,/home/echo/bolete/data/aureoboletus-innixus/Boletus-innixus-Fluff-Berger.jpeg
3648,2736,/home/echo/bolete/data/boletus-subvelutipes/subvelutipes-epitype-chems-ammonia-KOH-iron-salts-SPP-and-Dave-Wasilewsky.jpg
3648,2736,/home/echo/bolete/data/boletus-subvelutipes/subvelutipes-epitype-hypomeces-or-mycelium-1-SPP-and-Dave-Wasilewsky.jpg
2736,3648,/home/echo/bolete/data/boletus-subvelutipes/subvelutipes-epitype-hypomeces-or-mycelium-2-SPP-and-Dave-Wasilewsky.jpg
3024,3024,/home/echo/bolete/data/boletus-subvelutipes/subvelutipes-epitype-hypomeces-or-mycelium-SPP-and-Dave-Wasilewsky.jpg
3648,2736,/home/echo/bolete/data/boletus-subvelutipes/subvelutipes-epitype-older-specimen-2-SPP-and-Dave-Wasilewsky.jpg
3648,2736,/home/echo/bolete/data/boletus-subvelutipes/subvelutipes-epitype-older-specimen-3-SPP-and-Dave-Wasilewsky.jpg
3024,4032,/home/echo/bolete/data/boletus-subvelutipes/subvelutipes-epitype-older-specimen-SPP-and-Dave-Wasilewsky.jpg
3648,2736,/home/echo/bolete/data/boletus-subvelutipes/subvelutipes-epitype-older-specimen-cap-SPP-and-Dave-Wasilewsky.jpg
3648,2736,/home/echo/bolete/data/boletus-subvelutipes/subvelutipes-epitype-older-specimen-pores-SPP-and-Dave-Wasilewsky.jpg
3648,2736,/home/echo/bolete/data/boletus-subvelutipes/subvelutipes-epitype-sections-SPP-and-Dave-Wasilewsky.jpg
2500,1486,/home/echo/bolete/data/aureoboletus-innixus/Boletus-innixus-Robert-Gerulakis.jpg
2573,1906,/home/echo/bolete/data/alessioporus-rubriflavus/Alessioporus-rubriflavus-chemicals-on-cap-Igor-Safonov.jpeg
3648,2736,/home/echo/bolete/data/boletus-subvelutipes/subvelutipes-epitype-showing-the-red-hairs-SPP-and-Dave-Wasilewsky.jpg
2448,2448,/home/echo/bolete/data/boletus-variipes/Boletus-variipes-Baby-SPPKSP-1.jpg
2448,2448,/home/echo/bolete/data/boletus-variipes/Boletus-variipes-Baby-SPPKSP-2.jpg
2048,1536,/home/echo/bolete/data/boletus-variipes/Boletus-variipes-Dave-Wasilewski.jpg
2344,2881,/home/echo/bolete/data/boletus-variipes/Boletus-variipes-Igor-Safonov.jpg
5753,3917,/home/echo/bolete/data/boletus-variipes/Boletus-variipes-WPMC-Becker-collection.jpg
1936,1936,/home/echo/bolete/data/boletus-variipes/Boletus-variipes-senior-citizen-sectioned-SPP.jpg
3196,2509,/home/echo/bolete/data/boletus-variipes/Boletus-variipes-stem-and-pores-Igor-Safonov.jpg
2357,1890,/home/echo/bolete/data/boletus-variipes/Boletus-variipes-var-fagicola-2-Walt-Sturgeon.jpg
320,300,/home/echo/bolete/data/boletus-variipes/Boletus-variipes-var-fagicola-Walt-Sturgeon.jpg
640,448,/home/echo/bolete/data/aureoboletus-innixus/Boletus-innixus-cluster-Fluff-Berger.jpeg
640,480,/home/echo/bolete/data/boletus-variipes/Boletus-variipes-var-fagicola.jpg
4272,2848,/home/echo/bolete/data/boletus-variipes/Boletus-varipes-jULY2008-A.jpg
2357,1890,/home/echo/bolete/data/boletus-variipes-var.-fagicola/Boletus-variipes-var-fagicola-2-Walt-Sturgeon.jpg
320,300,/home/echo/bolete/data/boletus-variipes-var.-fagicola/Boletus-variipes-var-fagicola-Walt-Sturgeon.jpg
640,480,/home/echo/bolete/data/boletus-variipes-var.-fagicola/Boletus-variipes-var-fagicola.jpg
2048,1536,/home/echo/bolete/data/boletus-vermiculosoides/Boletus-vermiculosoides-Dave-Wasilewski.jpg
4000,3000,/home/echo/bolete/data/boletus-vermiculosoides/Boletus-vermiculosoides-NAMA.jpg
2448,3264,/home/echo/bolete/data/boletus-vermiculosoides/Boletus-vermiculosoides-SPPKSP-1.jpg
2448,3264,/home/echo/bolete/data/boletus-vermiculosoides/Boletus-vermiculosoides-SPPKSP-2.jpg
3264,2448,/home/echo/bolete/data/boletus-vermiculosoides/Boletus-vermiculosoides-SPPKSP-tops-only-1.jpg
640,427,/home/echo/bolete/data/aureoboletus-innixus/Boletus-innixus-cluster-showing-pores-Fluff-Berger..jpeg
3024,4032,/home/echo/bolete/data/boletus-vermiculosoides/Boletus-vermiculosoides-Scott-Pavelle.jpg
3024,4032,/home/echo/bolete/data/boletus-vermiculosoides/Boletus-vermiculosoides-barely-bluing-Scott-Pavelle-1.jpg
3024,4032,/home/echo/bolete/data/boletus-vermiculosoides/Boletus-vermiculosoides-barely-bluing-Scott-Pavelle.jpg
2304,3072,/home/echo/bolete/data/boletus-vermiculosoides/Boletus-vermiculosoides-bluing-Dave-Wasilewski.jpg
3024,3024,/home/echo/bolete/data/boletus-vermiculosoides/Boletus-vermiculosoides-cap-Scott-Pavelle.jpg
3024,4032,/home/echo/bolete/data/boletus-vermiculosoides/Boletus-vermiculosoides-chemical-tests-closeupScott-Pavelle.jpg
2048,1536,/home/echo/bolete/data/boletus-vermiculosoides/Boletus-vermiculosoides-cracked-cap-Dave-Wasilewski.jpg
2048,1536,/home/echo/bolete/data/boletus-vermiculosoides/Boletus-vermiculosoides-in-hand-Dave-Wasilewski.jpg
1500,1004,/home/echo/bolete/data/boletus-vermiculosoides/Boletus-vermiculosoides-pair-Renee-Lebeuf.jpg
3072,2304,/home/echo/bolete/data/boletus-vermiculosoides/Boletus-vermiculosoides-pores-Dave-Wasilewski.jpg
3857,2601,/home/echo/bolete/data/aureoboletus-innixus/Boletus-innixus.jpg
3024,3024,/home/echo/bolete/data/boletus-vermiculosoides/Boletus-vermiculosoides-stem-and-pores-Scott-Pavelle.jpg
1500,1004,/home/echo/bolete/data/boletus-vermiculosoides/Boletus-vermiculosoides-young-pair-Renee-Lebeuf.jpg
4272,2848,/home/echo/bolete/data/boletus-vermiculosoides/Boletus-vermiculosus-or-Boletus-vermiculosoides.jpg
1500,1004,/home/echo/bolete/data/boletus-vermiculosoides/boletus-vermiculosoides-Renee-Lebeuf.jpg
1500,1004,/home/echo/bolete/data/boletus-vermiculosoides/boletus-vermiculosoides-single-Renee-Lebeuf.jpg
4272,2848,/home/echo/bolete/data/boletus-vermiculosus/Boletus-vermiculosus-2.jpg
2048,1536,/home/echo/bolete/data/boletus-vermiculosus/Boletus-vermiculosus-Dave-Wasilewski.jpg
4000,3000,/home/echo/bolete/data/boletus-vermiculosus/Boletus-vermiculosus-NAMA.jpg
640,480,/home/echo/bolete/data/boletus-vermiculosus/Boletus-vermiculosus-Walt-Sturgeon.jpg
4272,2848,/home/echo/bolete/data/boletus-vermiculosus/Boletus-vermiculosus-or-Boletus-vermiculosoides.jpg
280,188,/home/echo/bolete/data/aureoboletus-innixus/Boletus-innixus_huge_it_small_portfolio.jpg
2048,1536,/home/echo/bolete/data/boletus-vermiculosus/Boletus-vermiculosus-stem-and-pores-Dave-Wasilewski.jpg
3978,2613,/home/echo/bolete/data/boletus-vermiculosus/Boletus-vermiculosus.jpg
2406,1737,/home/echo/bolete/data/boletus-weberi/Boletus-weberi-2-Igor-Safonov.jpeg
1739,2174,/home/echo/bolete/data/boletus-weberi/Boletus-weberi-3-Igor-Safonov.jpeg
1421,1886,/home/echo/bolete/data/boletus-weberi/Boletus-weberi-4-Igor-Safonov.jpeg
1921,2560,/home/echo/bolete/data/boletus-weberi/Boletus-weberi-Igor-Safonov-scaled.jpg
2720,1907,/home/echo/bolete/data/boletus-weberi/Boletus-weberi-Igor-Safonov.jpeg
2162,2881,/home/echo/bolete/data/boletus-weberi/Boletus-weberi-Igor-Safonov.jpg
1827,2105,/home/echo/bolete/data/boletus-weberi/Boletus-weberi-baby-Igor-Safonov.jpeg
2560,1919,/home/echo/bolete/data/boletus-weberi/Boletus-weberi-cap-Igor-Safonov-scaled.jpg
3024,4032,/home/echo/bolete/data/aureoboletus-innixus/IMG_0736.jpg
2881,2160,/home/echo/bolete/data/boletus-weberi/Boletus-weberi-cap-Igor-Safonov.jpg
1881,1603,/home/echo/bolete/data/boletus-weberi/Boletus-weberi-halves-Igor-Safonov.jpeg
1672,1728,/home/echo/bolete/data/boletus-weberi/Boletus-weberi-spores-Igor-Safonov.jpeg
2648,1946,/home/echo/bolete/data/boletus-weberi/Boletus-weberi-stem-and-pores-Igor-Safonov.jpeg
2832,2128,/home/echo/bolete/data/boletus-weberi/Boletus-weberi-stem-and-pores-younger-Igor-Safonov.jpeg
2560,1748,/home/echo/bolete/data/boletus-weberi/Boletus-weberi-stipe-and-pores-Igor-Safonov-scaled.jpg
3633,2481,/home/echo/bolete/data/boletus-weberi/Boletus-weberi-stipe-and-pores-Igor-Safonov.jpg
2048,1536,/home/echo/bolete/data/bothia-castanella/Bothia-Castanella-PinkBill-Yule.jpg
1944,1458,/home/echo/bolete/data/bothia-castanella/Bothia-Castanella-Terry-Stoleson.jpg
2048,1183,/home/echo/bolete/data/bothia-castanella/Bothia-Castanella-Yellow-BrownBill-Yule.jpg
2560,1920,/home/echo/bolete/data/aureoboletus-mirabilis/Aureoboletus-mirabilis-Darv-DeShazer-scaled.jpg
1632,1224,/home/echo/bolete/data/bothia-castanella/Bothia-castanella-Dave-Wasilewski.jpg
1632,1224,/home/echo/bolete/data/bothia-castanella/Bothia-castanella-pair-Dave-Wasilewski.jpg
4272,2848,/home/echo/bolete/data/bothia-castanella/Suillus-castanellus-JP3.jpg
3529,2400,/home/echo/bolete/data/bothia-castanella/Suillus-castanellus-JP31.jpg
304,320,/home/echo/bolete/data/bothia-castanella/Suillus-castanellus-Walt-Sturgeon.jpg
280,320,/home/echo/bolete/data/bothia-castanella/Suillus-castanellus-cap-Walt-Sturgeon.jpg
3572,2411,/home/echo/bolete/data/buchwaldoboletus-hemichrysus/Boletus-hemicrhysus-JP3.jpg
960,720,/home/echo/bolete/data/buchwaldoboletus-hemichrysus/Buchwaldoboletus-hemichrysus-Jason-Bolin.jpeg
960,766,/home/echo/bolete/data/buchwaldoboletus-hemichrysus/Buchwaldoboletus-hemichrysus-growing-Jason-Bolin.jpeg
902,960,/home/echo/bolete/data/buchwaldoboletus-hemichrysus/Buchwaldoboletus-hemichrysus-stem-and-pores-Jason-Bolin.jpeg
4608,3456,/home/echo/bolete/data/aureoboletus-mirabilis/Aureoboletus-mirabilis-Darv-DeShazer.jpg
3648,2736,/home/echo/bolete/data/buchwaldoboletus-lignicola/Boletus-fagicola-iffy-Dave-Wasilewski.jpg
3648,2736,/home/echo/bolete/data/buchwaldoboletus-lignicola/Boletus-fagicola-staining-iffy-Dave-Wasilewski.jpg
3648,2736,/home/echo/bolete/data/buchwaldoboletus-lignicola/Boletus-fagicola-stipe-iffy-Dave-Wasilewski.jpg
680,560,/home/echo/bolete/data/buchwaldoboletus-lignicola/Buchwaldoboletus-lignicola-2-Eva-Skific.jpeg
700,680,/home/echo/bolete/data/buchwaldoboletus-lignicola/Buchwaldoboletus-lignicola-Eva-Skific.jpeg
720,610,/home/echo/bolete/data/buchwaldoboletus-lignicola/Buchwaldoboletus-lignicola-cap-Eva-Skific.jpeg
1920,2560,/home/echo/bolete/data/buchwaldoboletus-sphaerocephalus/Buchwaldoboletus-sphaerocephalus-Darvin-DeShazer-scaled.jpg
2448,3264,/home/echo/bolete/data/buchwaldoboletus-sphaerocephalus/Buchwaldoboletus-sphaerocephalus-Darvin-DeShazer.jpg
1280,960,/home/echo/bolete/data/buchwaldoboletus-sphaerocephalus/Buchwaldoboletus-sphaerocephalus-Debbie-Viess.jpg
1920,2560,/home/echo/bolete/data/buchwaldoboletus-sphaerocephalus/Buchwaldoboletus-sphaerocephalus-pores-Darvin-DeShazer-scaled.jpg
1024,768,/home/echo/bolete/data/aureoboletus-mirabilis/Aureoboletus-mirabilis-an-odd-form-Debbie-Viess.jpg
2448,3264,/home/echo/bolete/data/buchwaldoboletus-sphaerocephalus/Buchwaldoboletus-sphaerocephalus-pores-Darvin-DeShazer.jpg
1920,2560,/home/echo/bolete/data/buchwaldoboletus-sphaerocephalus/Buchwaldoboletus-sphaerocephalus-yellow-pores-Darvin-DeShazer-scaled.jpg
2448,3264,/home/echo/bolete/data/buchwaldoboletus-sphaerocephalus/Buchwaldoboletus-sphaerocephalus-yellow-pores-Darvin-DeShazer.jpg
320,240,/home/echo/bolete/data/butyriboletus-autumniregius/Boletus-regius-Debbie-Viess.jpg
3680,2456,/home/echo/bolete/data/butyriboletus-autumniregius/Butyriboletus-autumnigegius-Alan-Rockefeller-1.jpg
3680,2456,/home/echo/bolete/data/butyriboletus-autumniregius/Butyriboletus-autumnigegius-pores-Alan-Rockefeller.jpg
2560,1920,/home/echo/bolete/data/butyriboletus-autumniregius/Butyriboletus-autumniregius-Darvin-DeShazer-scaled.jpg
2448,3264,/home/echo/bolete/data/butyriboletus-autumniregius/Butyriboletus-autumniregius-Darvin-DeShazer.jpg
320,240,/home/echo/bolete/data/butyriboletus-brunneus/Boletus-speciosus-var-brunneus-A-Dave-Wasilewski.jpg
4272,2848,/home/echo/bolete/data/butyriboletus-brunneus/Boletus-speciosus-var-brunneus-AMQ2009-A.jpg
3480,2526,/home/echo/bolete/data/aureoboletus-mirabilis/Boletus-mirabilis.jpg
320,240,/home/echo/bolete/data/butyriboletus-brunneus/Boletus-speciosus-var-brunneus-Dave-Wasilewski.jpg
640,480,/home/echo/bolete/data/butyriboletus-brunneus/Boletus-speciosus-var-brunneus-cap-Dave-Wasilewski.jpg
320,240,/home/echo/bolete/data/butyriboletus-brunneus/Boletus-speciosus-var-brunneus-staining-pores-Dave-Wasilewski.jpg
320,240,/home/echo/bolete/data/butyriboletus-brunneus/Boletus-speciosus-var-brunneus-stem-Dave-Wasilewski.jpg
3648,2736,/home/echo/bolete/data/butyriboletus-brunneus/Butyriboletus-brunneus-Dave-Wasilewski.jpeg
640,480,/home/echo/bolete/data/butyriboletus-brunneus/Butyriboletus-brunneus-bluing-pores-Dave-Wasilewski.jpeg
480,640,/home/echo/bolete/data/butyriboletus-brunneus/Butyriboletus-brunneus-grownup-Dave-Wasilewski.jpeg
3648,2736,/home/echo/bolete/data/butyriboletus-brunneus/Butyriboletus-brunneus-halves-Dave-Wasilewski.jpeg
3872,2592,/home/echo/bolete/data/butyriboletus-brunneus/Butyriboletus-brunneus-stem-and-cap-NAMA.jpg
1632,1224,/home/echo/bolete/data/butyriboletus-brunneus/Butyriboletus-brunneus-stem-and-pores-Dave-Wasilewski.jpg
1500,1004,/home/echo/bolete/data/aureoboletus-mirabilis/boletus-mirabilis_18975952908_o.jpg
2787,1926,/home/echo/bolete/data/alessioporus-rubriflavus/Alessioporus-rubriflavus-chemicals-on-flesh-Igor-Safonov.jpeg
1280,856,/home/echo/bolete/data/butyriboletus-brunneus/Butyriboletus-brunneus-stem-and-pores-NAMA.jpg
3072,2304,/home/echo/bolete/data/butyriboletus-floridanus/Butyriboletus-floridanus-Justin-Brosey-tmethyl.jpeg
1879,1832,/home/echo/bolete/data/butyriboletus-floridanus/Butyriboletus-floridanus-baby-Mary-Smiley.jpeg
2016,2734,/home/echo/bolete/data/butyriboletus-floridanus/Butyriboletus-floridanus-baby-with-droplets-Mary-Smiley.jpeg
3000,4496,/home/echo/bolete/data/butyriboletus-floridanus/Butyriboletus-floridanus-halves-Mary-Smiley.jpeg
3072,2304,/home/echo/bolete/data/butyriboletus-floridanus/Butyriboletus-floridanus-smaller-Justin-Brosey-tmethyl.jpeg
2448,3264,/home/echo/bolete/data/butyriboletus-frostii/Boletus-Frostii-SPPKSP-2.jpg
2448,3264,/home/echo/bolete/data/butyriboletus-frostii/Boletus-Frostii-SPPKSP-3.jpg
2448,3264,/home/echo/bolete/data/butyriboletus-frostii/Boletus-Frostii-SPPKSP-5-initials-on-pores.jpg
2448,3264,/home/echo/bolete/data/butyriboletus-frostii/Boletus-Frostii-SPPKSP-7.jpg
4000,4928,/home/echo/bolete/data/aureoboletus-projectellus/Aureoboletus-projectellus-Geoff-Balme.jpeg
3978,2625,/home/echo/bolete/data/butyriboletus-frostii/Boletus-frostii-B.jpg
3562,5237,/home/echo/bolete/data/butyriboletus-frostii/Boletus-frostii-WPMC-Becker-collection1.jpg
6000,4000,/home/echo/bolete/data/butyriboletus-frostii/Exsudoporus-frostii-John-Plischke-III.jpg
3786,2929,/home/echo/bolete/data/butyriboletus-peckii/Butyriboletus-peckii-Igor-Safonov.jpg
3000,2296,/home/echo/bolete/data/butyriboletus-peckii/Butyriboletus-peckii-baby-2-Robert-Gergulics.jpg
3000,2002,/home/echo/bolete/data/butyriboletus-peckii/Butyriboletus-peckii-baby-chemical-tests-Robert-Gergulics.jpg
3000,2095,/home/echo/bolete/data/butyriboletus-peckii/Butyriboletus-peckii-baby-halves-Robert-Gergulics.jpg
3000,1881,/home/echo/bolete/data/butyriboletus-peckii/Butyriboletus-peckii-baby.jpg
2386,1965,/home/echo/bolete/data/butyriboletus-peckii/Butyriboletus-peckii-halved-2-Igor-Safonov.jpg
2078,1732,/home/echo/bolete/data/butyriboletus-peckii/Butyriboletus-peckii-halved-Igor-Safonov.jpg
2126,2118,/home/echo/bolete/data/aureoboletus-projectellus/Aureoboletus-projectellus-Walt-Sturgeon.jpg
3517,2881,/home/echo/bolete/data/butyriboletus-peckii/Butyriboletus-peckii-stem-and-pores-2-Igor-Safonov.jpg
3008,2895,/home/echo/bolete/data/butyriboletus-peckii/Butyriboletus-peckii-stem-and-pores-Igor-Safonov.jpg
3648,2736,/home/echo/bolete/data/butyriboletus-persolidus/Butyriboletus-persolidus-Alan-Rockefeller.jpg
1280,960,/home/echo/bolete/data/butyriboletus-persolidus/Butyriboletus-persolidus-pores-and-stem-Alan-Rockefeller.jpg
320,240,/home/echo/bolete/data/butyriboletus-primiregius/Boletus-regius-Debbie-Viess.jpg
1280,960,/home/echo/bolete/data/butyriboletus-primiregius/Butyriboletus-primiregius-Alan-Rockefeller.jpg
1280,960,/home/echo/bolete/data/butyriboletus-primiregius/Butyriboletus-primiregius-portrait-Alan-Rockefeller.jpg
320,240,/home/echo/bolete/data/butyriboletus-primiregius/Butyriboletus-primiregius-showing-bruised-pores-Alan-Rockefeller.jpg
320,240,/home/echo/bolete/data/butyriboletus-querciregius/Boletus-regius-Debbie-Viess.jpg
2448,3264,/home/echo/bolete/data/butyriboletus-querciregius/Butyriboletus-querciiregius-Darvin-DeShazer.jpg
3512,3864,/home/echo/bolete/data/aureoboletus-projectellus/Aureoboletus-projectellus-halves-Geoff-Balme.jpeg
2448,3264,/home/echo/bolete/data/butyriboletus-querciregius/Butyriboletus-querciiregius-pores-angle-Darvin-DeShazer.jpg
2448,3264,/home/echo/bolete/data/butyriboletus-querciregius/Butyriboletus-querciiregius-sections-Darvin-DeShazer.jpg
2448,3264,/home/echo/bolete/data/butyriboletus-querciregius/Butyriboletus-querciiregius-single-Darvin-DeShazer.jpg
2560,1920,/home/echo/bolete/data/butyriboletus-querciregius/Butyriboletus-querciregius-Debbie-Viess-scaled.jpg
3648,2736,/home/echo/bolete/data/butyriboletus-querciregius/Butyriboletus-querciregius-Debbie-Viess.jpg
1607,1473,/home/echo/bolete/data/butyriboletus-querciregius/Butyriboletus-querciregius-beauty-Debbie-Viess.jpg
4272,2848,/home/echo/bolete/data/butyriboletus-roseopurpureus/Boletus-roseopurpureus-COMA09-B.jpg
4272,2848,/home/echo/bolete/data/butyriboletus-roseopurpureus/Boletus-roseopurpureus-COMA09-D.jpg
4272,2848,/home/echo/bolete/data/butyriboletus-roseopurpureus/Boletus-roseopurpureus-coma09-CC.jpg
3008,2000,/home/echo/bolete/data/butyriboletus-roseopurpureus/Butyriboletus-roseopurpureus-2-Bill-Yule.jpg
3648,2736,/home/echo/bolete/data/aureoboletus-projectellus/Aureoboletus-projectellus-youngster-Walt-Sturgeon.jpg
3008,2000,/home/echo/bolete/data/butyriboletus-roseopurpureus/Butyriboletus-roseopurpureus-3-Bill-Yule.jpg
2224,2111,/home/echo/bolete/data/butyriboletus-roseopurpureus/Butyriboletus-roseopurpureus-Bill-Yule.jpg
2000,1000,/home/echo/bolete/data/butyriboletus-roseopurpureus/Butyriboletus-roseopurpureus-array-Robert-Gergulicsi.jpg
2000,1536,/home/echo/bolete/data/butyriboletus-roseopurpureus/Butyriboletus-roseopurpureus-halves-Robert-Gergulics.jpg
1903,1756,/home/echo/bolete/data/butyriboletus-roseopurpureus/Butyriboletus-roseopurpureus-netting-Bill-Yule.jpg
2224,1691,/home/echo/bolete/data/butyriboletus-roseopurpureus/Butyriboletus-roseopurpureus-pores-Bill-Yule.jpg
2000,1335,/home/echo/bolete/data/butyriboletus-roseopurpureus/Butyriboletus-roseopurpureus-stipe-and-pores-Robert-Gergulicsi.jpg
1000,801,/home/echo/bolete/data/butyriboletus-roseopurpureus/Butyriboletus-roseopurpureus.jpg
2272,1704,/home/echo/bolete/data/butyriboletus-taughannockensis/Butyriboletus-taughannockensis-2-Eva-Skific.jpg
2000,1339,/home/echo/bolete/data/butyriboletus-taughannockensis/Butyriboletus-taughannockensis-2-Renee-Lebeuf.jpg
3150,4725,/home/echo/bolete/data/aureoboletus-projectellus/Boletus-projectellus-JP3.jpg
2000,2988,/home/echo/bolete/data/butyriboletus-taughannockensis/Butyriboletus-taughannockensis-3-Renee-Lebeuf.jpg
2272,1704,/home/echo/bolete/data/butyriboletus-taughannockensis/Butyriboletus-taughannockensis-Eva-Skific.jpg
2000,1339,/home/echo/bolete/data/butyriboletus-taughannockensis/Butyriboletus-taughannockensis-Renee-Lebeuf.jpg
2272,1704,/home/echo/bolete/data/butyriboletus-taughannockensis/Butyriboletus-taughannockensis-bug-damage-Eva-Skific.jpg
2272,1704,/home/echo/bolete/data/butyriboletus-taughannockensis/Butyriboletus-taughannockensis-bugs-Eva-Skific.jpg
2272,1704,/home/echo/bolete/data/butyriboletus-taughannockensis/Butyriboletus-taughannockensis-single-Eva-Skific.jpg
3651,2587,/home/echo/bolete/data/butyriboletus-taughannockensis/Butyriboletus-taughanockensis-2-Igor-Safonov.jpg
3651,2587,/home/echo/bolete/data/butyriboletus-taughannockensis/Butyriboletus-taughanockensis-3-Igor-Safonov.jpg
2987,2823,/home/echo/bolete/data/butyriboletus-taughannockensis/Butyriboletus-taughanockensis-4-Igor-Safonov.jpg
2506,2840,/home/echo/bolete/data/butyriboletus-taughannockensis/Butyriboletus-taughanockensis-Igor-Safonov.jpg
4272,2848,/home/echo/bolete/data/aureoboletus-projectellus/Boletus-projectellus-NEMF09-C.jpg
2584,1880,/home/echo/bolete/data/butyriboletus-taughannockensis/Butyriboletus-taughanockensis-bug-holes-Igor-Safonov.jpg
2386,2160,/home/echo/bolete/data/butyriboletus-taughannockensis/Butyriboletus-taughanockensis-chemicals-on-cap-FeSO4-Ammonia-KOH-Igor-Safonov.jpg
3732,2850,/home/echo/bolete/data/butyriboletus-taughannockensis/Butyriboletus-taughanockensis-halves-2-Igor-Safonov.jpg
3151,3097,/home/echo/bolete/data/butyriboletus-taughannockensis/Butyriboletus-taughanockensis-halves-3-Igor-Safonov.jpg
3849,2160,/home/echo/bolete/data/butyriboletus-taughannockensis/Butyriboletus-taughanockensis-halves-Igor-Safonov.jpg
3181,2744,/home/echo/bolete/data/butyriboletus-taughannockensis/Butyriboletus-taughanockensis-older-specimen-Igor-Safonov.jpg
3240,4320,/home/echo/bolete/data/butyriboletus-taughannockensis/Butyriboletus-taughanockensis-older-stem-and-pores-Igor-Safonov.jpg
4320,3240,/home/echo/bolete/data/butyriboletus-taughannockensis/Butyriboletus-taughanockensis-older-stem-to-pore-closeup-Igor-Safonov.jpg
1535,1684,/home/echo/bolete/data/butyriboletus-taughannockensis/Butyriboletus-taughanockensis-spores-2-Igor-Safonov.jpg
2994,2980,/home/echo/bolete/data/butyriboletus-taughannockensis/Butyriboletus-taughanockensis-spores-Igor-Safonov.jpg
852,960,/home/echo/bolete/data/aureoboletus-roxanae/Aureoboletus-roxanae-Bill-Yule.jpg
2881,2662,/home/echo/bolete/data/butyriboletus-taughannockensis/Butyriboletus-taughanockensis-spotted-older-cap-Igor-Safonov.jpg
3961,2841,/home/echo/bolete/data/butyriboletus-taughannockensis/Butyriboletus-taughanockensis-with-older-specimen-Igor-Safonov.jpg
6000,4000,/home/echo/bolete/data/caloboletus-calopus/Boletus-calopus-JP31.jpg
2816,2112,/home/echo/bolete/data/caloboletus-calopus/Boletus-calopus-var-frustosus-Alan-Rockefeller.jpg
320,240,/home/echo/bolete/data/caloboletus-calopus/Boletus-calopus-var-frustosus-Debbie-Viess.jpg
4272,2848,/home/echo/bolete/data/caloboletus-calopus/Boletus-calopus-var.-frustosus-JP3-the-western-calopus.jpg
853,1280,/home/echo/bolete/data/caloboletus-conifericola/Boletus-coniferarum-2-Alan-Rockefeller.jpg
3456,2304,/home/echo/bolete/data/caloboletus-conifericola/Boletus-coniferarum-Alan-Rockefeller.jpg
4550,3033,/home/echo/bolete/data/caloboletus-conifericola/Boletus-conifereum-smaller-JP3.jpg
4272,2848,/home/echo/bolete/data/caloboletus-firmus/Boletus-firmus-AA-PA.jpg
2048,1536,/home/echo/bolete/data/aureoboletus-roxanae/Aureoboletus-roxanae-Dave-Wasilewski.jpg
4272,2848,/home/echo/bolete/data/caloboletus-firmus/Boletus-firmus-PA.jpg
3996,2661,/home/echo/bolete/data/caloboletus-firmus/Boletus-firmus.jpg
1800,1647,/home/echo/bolete/data/caloboletus-firmus/Caloboletus-firmus-Geoff-Balme.jpeg
3629,4056,/home/echo/bolete/data/caloboletus-firmus/Caloboletus-firmus-halves-with-flash-Geoff-Balme.jpeg
1800,1780,/home/echo/bolete/data/caloboletus-firmus/Caloboletus-firmus-pores-Geoff-Balme.jpeg
3488,3800,/home/echo/bolete/data/caloboletus-firmus/Caloboletus-firmus-stem-pores-Geoff-Balme.jpeg
2816,2112,/home/echo/bolete/data/caloboletus-frustosus/Boletus-calopus-var-frustosus-Alan-Rockefeller.jpg
320,240,/home/echo/bolete/data/caloboletus-frustosus/Boletus-calopus-var-frustosus-Debbie-Viess.jpg
4272,2848,/home/echo/bolete/data/caloboletus-frustosus/Boletus-calopus-var.-frustosus-JP3-the-western-calopus.jpg
3872,2592,/home/echo/bolete/data/caloboletus-frustosus/Caloboletus-frustosus-US-Forest-Servicecollected-by-Christian-Schwartz.jpg
3927,2652,/home/echo/bolete/data/aureoboletus-roxanae/Boletus-roxanae-WV-fall-2005.jpg
1728,1152,/home/echo/bolete/data/caloboletus-frustosus/Caloboletus-frustosus-US-Forest-Servicecollected-by-Wendy-Boes.jpg
3872,2592,/home/echo/bolete/data/caloboletus-frustosus/Caloboletus-frustosus-closeup-US-Forest-Servicecollected-by-Christian-Schwartz.jpg
1024,768,/home/echo/bolete/data/caloboletus-frustosus/Caloboletus-frustosus-fissured-cap-Debbie-Viess.jpg
1728,1152,/home/echo/bolete/data/caloboletus-frustosus/Caloboletus-frustosus-split-US-Forest-Servicecollected-by-Wendy-Boes.jpg
2000,3007,/home/echo/bolete/data/caloboletus-inedulis/Boletus-inedulis-WV-e1440433511382.jpg
3008,2000,/home/echo/bolete/data/caloboletus-inedulis/Boletus-inedulis-WV.jpg
1280,865,/home/echo/bolete/data/caloboletus-inedulis/Boletus-inedulis-Walt-Sturgeon.jpg
320,253,/home/echo/bolete/data/caloboletus-inedulis/Boletus-inedulis-Walt-Sturgeon1.jpg
3024,4032,/home/echo/bolete/data/caloboletus-inedulis/Calobeletus-inedulis-triplet-SPP.jpg
1920,2560,/home/echo/bolete/data/caloboletus-inedulis/Caloboletus-inedulis-SPP-scaled.jpg
320,278,/home/echo/bolete/data/aureoboletus-roxanae/Boletus-roxanae-Walt-Sturgeon.jpg
